"P/O Number","Backorder Number","SKU Number","Location","Distributed Qty","Total Rec""d Qty","Current Rec""d Qty","PROCESSED Y/N","Buy U/M Cost","Sell U/M Cost","Unit Retail"
300026,0,30000019,2553,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000019,3066,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000020,94,3.0,0,3.0,"",500.0,500.0,999.0
300026,0,30000020,134,3.0,0,3.0,"",500.0,500.0,999.0
300026,0,30000020,238,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000020,351,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000020,353,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000020,445,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000020,2553,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000020,3066,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000021,94,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000021,134,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000021,238,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000021,351,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000021,353,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000021,445,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000021,2553,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000021,3066,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000022,94,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000022,134,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000022,238,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000022,351,2.0,0,2.0,"",500.0,500.0,999.0
300026,0,30000022,353,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000022,445,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000022,2553,1.0,0,1.0,"",500.0,500.0,999.0
300026,0,30000022,3066,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,14,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,145,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,241,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,275,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,432,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,440,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,1887,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000013,1888,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000014,14,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000014,145,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000014,241,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000014,275,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000014,432,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000014,440,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000014,1887,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000014,1888,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000015,14,4.0,0,4.0,"",500.0,500.0,999.0
300027,0,30000015,145,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000015,241,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000015,275,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000015,432,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000015,440,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000015,1887,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000015,1888,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000016,14,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000016,145,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000016,241,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000016,275,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000016,432,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000016,440,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000016,1887,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000016,1888,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000017,14,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000017,145,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000017,241,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000017,275,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000017,432,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000017,440,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000017,1887,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000017,1888,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000018,14,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000018,145,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000018,241,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000018,275,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000018,432,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000018,440,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000019,14,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000019,145,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000019,241,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000019,275,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000019,432,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000019,440,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000019,1887,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000019,1888,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000020,14,3.0,0,3.0,"",500.0,500.0,999.0
300027,0,30000020,145,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000020,241,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000020,275,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000020,432,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000020,440,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000020,1887,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000020,1888,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000021,14,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000021,145,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000021,241,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000021,275,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000021,432,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000021,440,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000021,1887,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000021,1888,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000022,14,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000022,145,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000022,241,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000022,275,2.0,0,2.0,"",500.0,500.0,999.0
300027,0,30000022,432,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000022,440,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000022,1887,1.0,0,1.0,"",500.0,500.0,999.0
300027,0,30000022,1888,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000013,130,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000013,148,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000013,270,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000013,452,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000013,2552,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000013,3068,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000014,130,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000014,148,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000014,270,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000014,452,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000014,2552,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000014,3068,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000015,130,3.0,0,3.0,"",500.0,500.0,999.0
300028,0,30000015,148,3.0,0,3.0,"",500.0,500.0,999.0
300028,0,30000015,270,3.0,0,3.0,"",500.0,500.0,999.0
300028,0,30000015,452,3.0,0,3.0,"",500.0,500.0,999.0
300028,0,30000015,2552,3.0,0,3.0,"",500.0,500.0,999.0
300028,0,30000015,3068,3.0,0,3.0,"",500.0,500.0,999.0
300028,0,30000016,130,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000016,148,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000016,270,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000016,452,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000016,2552,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000016,3068,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000017,130,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000017,148,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000017,270,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000017,452,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000017,2552,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000017,3068,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000018,130,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000018,148,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000018,270,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000018,452,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000019,130,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000019,148,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000019,270,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000019,452,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000019,2552,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000019,3068,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000020,130,3.0,0,3.0,"",500.0,500.0,999.0
300028,0,30000020,148,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000020,270,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000020,452,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000020,2552,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000020,3068,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000021,130,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000021,148,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000021,270,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000021,452,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000021,2552,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000021,3068,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000022,130,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000022,148,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000022,270,2.0,0,2.0,"",500.0,500.0,999.0
300028,0,30000022,452,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000022,2552,1.0,0,1.0,"",500.0,500.0,999.0
300028,0,30000022,3068,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000013,32,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000013,50,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000013,142,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000013,149,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000013,352,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000013,1663,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000013,2267,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000014,32,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000014,50,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000014,142,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000014,149,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000014,352,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000014,1663,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000014,2267,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000015,32,4.0,0,4.0,"",500.0,500.0,999.0
300029,0,30000015,50,4.0,0,4.0,"",500.0,500.0,999.0
300029,0,30000015,142,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000015,149,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000015,352,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000015,1663,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000015,2267,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000016,32,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000016,50,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000016,142,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000016,149,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000016,352,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000016,1663,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000016,2267,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000017,32,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000017,50,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000017,142,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000017,149,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000017,352,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000017,1663,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000017,2267,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000018,32,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000018,50,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000018,142,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000018,149,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000018,352,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000019,32,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000019,50,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000019,142,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000019,149,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000019,352,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000019,1663,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000019,2267,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000020,32,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000020,50,3.0,0,3.0,"",500.0,500.0,999.0
300029,0,30000020,142,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000020,149,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000020,352,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000020,1663,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000020,2267,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000021,32,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000021,50,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000021,142,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000021,149,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000021,352,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000021,1663,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000021,2267,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000022,32,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000022,50,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000022,142,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000022,149,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000022,352,2.0,0,2.0,"",500.0,500.0,999.0
300029,0,30000022,1663,1.0,0,1.0,"",500.0,500.0,999.0
300029,0,30000022,2267,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000013,95,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000013,120,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000013,1063,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000013,1090,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000013,2203,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000013,2592,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000013,3067,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000014,95,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000014,120,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000014,1063,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000014,1090,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000014,2203,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000014,2592,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000014,3067,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000015,95,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000015,120,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000015,1063,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000015,1090,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000015,2203,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000015,2592,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000015,3067,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000016,95,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000016,120,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000016,1063,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000016,1090,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000016,2203,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000016,2592,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000016,3067,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000017,95,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000017,120,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000017,1063,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000017,1090,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000017,2203,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000017,2592,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000017,3067,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000018,95,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000018,120,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000018,1063,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000018,1090,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000019,95,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000019,120,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000019,1063,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000019,1090,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000019,2203,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000019,2592,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000019,3067,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000020,95,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000020,120,3.0,0,3.0,"",500.0,500.0,999.0
300030,0,30000020,1063,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000020,1090,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000020,2203,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000020,2592,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000020,3067,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000021,95,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000021,120,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000021,1063,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000021,1090,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000021,2203,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000021,2592,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000021,3067,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000022,95,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000022,120,2.0,0,2.0,"",500.0,500.0,999.0
300030,0,30000022,1063,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000022,1090,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000022,2203,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000022,2592,1.0,0,1.0,"",500.0,500.0,999.0
300030,0,30000022,3067,1.0,0,1.0,"",500.0,500.0,999.0
300031,0,30000024,1,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000024,6,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000024,15,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000024,277,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000024,448,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000024,855,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000024,1268,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000025,1,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000025,6,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000025,15,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000025,277,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000025,448,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000025,855,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000025,1268,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000025,1896,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000026,1,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000026,6,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000026,15,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000026,277,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000026,448,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000026,855,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000026,1268,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000026,1896,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000027,1,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000027,6,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000027,15,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000027,277,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000027,448,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000027,855,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000027,1268,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000027,1896,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000028,1,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000028,6,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000028,15,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000028,277,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000028,448,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000028,855,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000028,1268,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000028,1896,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000029,1,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000029,6,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000029,15,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000029,277,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000029,448,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000029,855,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000029,1268,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000029,1896,1.0,0,1.0,"",530.0,530.0,999.0
300031,0,30000030,1,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000030,6,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000030,15,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000030,277,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000030,448,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000030,855,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000030,1268,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000030,1896,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000031,1,4.0,0,4.0,"",530.0,530.0,999.0
300031,0,30000031,6,4.0,0,4.0,"",530.0,530.0,999.0
300031,0,30000031,15,4.0,0,4.0,"",530.0,530.0,999.0
300031,0,30000031,277,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000031,448,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000031,855,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000031,1268,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000031,1896,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000032,1,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000032,6,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000032,15,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000032,277,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000032,448,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000032,855,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000032,1268,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000032,1896,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000033,1,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000033,6,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000033,15,3.0,0,3.0,"",530.0,530.0,999.0
300031,0,30000033,277,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000033,448,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000033,855,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000033,1268,2.0,0,2.0,"",530.0,530.0,999.0
300031,0,30000033,1896,2.0,0,2.0,"",530.0,530.0,999.0
300032,0,30000024,2,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000024,9,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000024,46,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000024,228,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000024,276,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000025,2,2.0,0,2.0,"",530.0,530.0,999.0
300032,0,30000025,9,2.0,0,2.0,"",530.0,530.0,999.0
300032,0,30000025,46,2.0,0,2.0,"",530.0,530.0,999.0
300032,0,30000025,228,2.0,0,2.0,"",530.0,530.0,999.0
300032,0,30000025,276,2.0,0,2.0,"",530.0,530.0,999.0
300032,0,30000025,1875,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000025,3065,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000025,3574,1.0,0,1.0,"",530.0,530.0,999.0
300032,0,30000026,2,3.0,0,3.0,"",530.0,530.0,999.0
300032,0,30000026,9,3.0,0,3.0,"",530.0,530.0,999.0
300032,0,30000026,46,3.0,0,3.0,"",530.0,530.0,999.0
300032,0,30000026,228,2.0,0,2.0,"",530.0,530.0,999.0
